economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022
PAN,10.4412925248968,9.94163361441726,10.2508139211609,11.1016630821497,10.0611811695737,10.1560812837476,11.1623618023907,11.8616008640568,11.7887445361488,11.5735806358719,13.2595596882443,13.9084853166563,15.9203261217786,15.3711053659188,16.0873635863624,17.0638484121962,17.547055646098,17.7016668858446,17.5060453523632,18.0088947876985,16.7889097178588,16.246677906025,18.2511674343088,17.7962295846795,18.8685971156488,18.6620348359251,19.58121602907,21.0115982105918,19.9495207633741,18.4191342836623,17.2773189542315,16.7412978870904,15.1664931951316,14.445855544997,14.1205977416737,14.4078905567172,14.2952591835829,13.2571468699335,13.4514978135174,13.8127507357184,13.9871165053318,14.7822661908201,15.7186717657599,14.8147107139303,14.4303225168784,13.9446547697866,13.0967886891404,12.4662000829246,12.0727200230963,11.9487537015838,12.6126485258928,11.8640759640132,10.8556333586448,10.7127427911026,10.0413850573101,10.2854776509563,10.9714252163356,11.4195920755851,,,,,
PER,7.623460023847,8.563691227928,8.61309673905775,8.95612220878794,9.80227080530605,10.1103562259132,10.0705126855425,9.92696424604416,9.7303240463335,9.37666442091951,11.8903984572682,12.0945043159232,12.7941854608277,12.5739578067439,11.1873158985311,12.025892379037,11.8627940384468,13.70401429264,10.8648325674039,8.38733301614957,13.3615299026563,13.1256120391474,13.8129329400685,13.4517636112299,11.7997926413524,11.7228852406873,12.4309304720086,12.2047640228817,8.5077600860946,8.58435859444137,7.27374848190843,7.61217251643866,7.85955799014648,7.98563822184906,8.79700544740766,9.87834994969359,10.3594236243234,10.2385332945999,10.9812652995953,11.5489906334077,11.4506268550924,11.7171706103755,11.165025870435,11.518716629881,11.2562792024042,11.444512241325,10.9166950883829,10.455030294689,10.3708617908307,11.466355995307,10.5258359246036,10.3623514688753,10.8712123448481,11.5009309068431,12.4020903759554,12.9655733799238,13.1636888035228,13.2122751962604,13.0774424949562,13.2443725852511,16.0518280803916,13.8666288851338,13.4862057996681
PHL,,,,,,,,,,,,,,,,,,,,,,8.2923603294311,8.60031771478435,7.77808685571038,6.75011049130643,7.40089681834642,7.73933550940254,8.11068894280394,8.72097458635883,9.12893530981555,9.61421726859019,9.53484403825041,9.24895154768848,9.62673761442032,10.3019249066416,10.8885513638183,11.4087896833398,12.6125628381218,12.871447826447,11.8415085310492,11.0626851324126,10.7417462290286,10.2700352921327,9.9312133049276,9.14092435931005,8.86518555137411,9.0668958337076,9.2315823420547,8.81443285008608,9.82659857784527,9.72039517748043,9.71363217988677,10.7921471084291,10.8169550187303,10.5611726819327,10.9116416619222,11.2579676046192,11.3233663057922,12.0427836520158,12.4677544301621,15.2614545873485,15.5791947085502,15.0112771765911
PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,,28.1793229643184,28.9451114922813,31.1282467532468,32.7586206896552,34.1685649202733,35.7777141220281,34.8884292879236,33.5410818233883,31.9382494669847,30.0832702839573,30.7923076995921,30.3444555896481,27.2329725593091,29.2575760539959,33.5520602142237,30.2603062122732,26.0069156719291,25.5847635599971,22.7489818235341,24.0735319946139,27.0283131096836,26.7608106563,23.2952252042007,23.2506420521148,23.4808744077854,22.9794425222563,22.4118005259363,20.9110122709063,24.4574252224448,24.8325824068656,23.6493232749057,23.7864077669903,24.6409566271496,18.6075674014068,17.0807222302936,19.907825216713,19.271252613142,18.0598633963812,16.9493577399696,16.568093017523,16.2369554553062,15.3372836858136,15.2559776201607,15.3143173701776,,,,,,,,,,,,,,,,,,
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8917869356054,18.5102003486943,18.0886444615391,17.7012796840075,17.8768920581738,18.0708179076879,18.6561797867821,18.6369602099939,18.9211617277655,18.3194350818945,18.3337203315397,18.5360252321094,18.1938142732512,18.6760591208109,18.7527195204169,19.2606081563448,18.2054284097806,18.123825367899,18.4223796197349,18.3463957585537,18.0198068247973,17.9509012764373,17.6939712345307,17.6506908515659,18.0219987659996,19.0535284676379,18.745282753557,18.2809425932235
PRI,12.8849222767303,,,13.4127528282482,13.8494456331453,13.6040256810689,13.5309888030279,14.3516290655872,15.1711190603039,15.0649001277826,15.9294496196397,16.1826167032656,16.4404556874022,17.5839712098709,17.2509369144285,19.6857885171316,17.9838547822403,17.444429870143,16.7254814151366,16.12,15.8048226321513,15.6997185958623,14.4331372806337,14.8565111190859,15.0689363656289,15.1075449007354,14.6987864221034,14.3096171615513,13.9404528193195,14.1272388960698,14.4788646186131,14.373263370051,13.8756579112647,13.7786067102362,13.4978961029341,13.9422558471479,14.3212029509382,14.3458659080505,13.1251109336173,12.9753980740305,11.7166760126933,11.1576224851319,11.6667211180688,11.6715160489339,11.3304082764648,11.9948786504011,11.8355361638693,11.7425389245552,11.2325700854235,11.5180068391959,11.0202853591079,10.4697777915073,10.6282885409118,10.3361639824305,10.769206741516,8.80314968246828,8.24609173953173,8.75581828112388,7.97618021733769,7.97249786923171,7.47884484669483,7.13432215619415,6.87134812244567
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,12.0334972878274,11.7697252053913,11.639493799125,11.1430252669085,12.2735508062844,13.0272983030785,11.9519299352193,12.2145325760695,12.1221485543806,12.0523069079158,12.6509371932545,13.0945997483555,12.9870817791489,13.1698571498896,13.0749427030642,13.5047996971239,13.3633895048266,13.1943536653606,13.7007374140347,14.4134534971192,15.193988661691,16.8698359548663,16.8983427615539,17.4846493096818,17.5418972078462,17.4618341842831,17.6785052834986,17.5986270430767,17.8329520142725,18.0287125008795,18.8660006278889,19.2496713441573,19.5520943488025,20.1063960286184,20.4236198546812,20.9851476263691,20.320763680752,19.6068703956792,19.7690520506211,21.3058745458386,20.5931543785576,19.705346688089,18.3354928376041,18.8480962735032,18.398464555142,17.8506828206164,17.5878772272443,17.1847386854857,16.9771278210589,16.997278875643,18.9709193388139,18.6938491619442,17.5635889903826
PRY,,,7.04981517338497,6.9461672041677,6.81023089481458,6.7880913189723,7.82426493134817,7.78388130869726,8.31902367226788,9.03228567759976,9.00682051761188,8.48977739562434,8.01762660089371,6.5132297487982,5.49170619642312,6.28652744448353,6.26573674843158,6.20343535195666,6.66579856266781,5.73965074306527,6.19706347832758,6.86126072226322,7.09215239335721,7.23911794081834,6.67718749188918,6.67831302162834,6.8355514993471,7.33900022268439,6.27917168818831,6.47518847330066,6.16494703610531,6.63962399123003,8.03321117542784,8.67001484717436,8.88325722853195,8.87135694769523,9.62621865463877,10.1839567905594,10.2908406937636,9.89065247505807,10.4050719792481,9.48114361115282,8.39686429853125,7.93637429708313,7.58724400427132,8.11892416861415,8.30448470445992,7.67142378869969,7.4300674515924,9.13708153040746,9.06137526683434,10.0606239849881,11.7254484481079,11.2997503996766,11.5488457611573,11.8031750486187,11.3629906714553,11.1076787786728,11.5202342968007,11.9462687058924,12.6444728382528,12.013631687471,11.5202985126401
PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0670347835262,18.4111124649689,21.8178085405913,22.1474546518432,22.2995230837308,23.4336954485859,25.4752410979228,27.8842071084247,27.7237189943191,22.8326612903226,26.9926788468641,27.0246015178415,26.1615840547464,28.2064067953987,25.0711315386299,28.9733727444748,25.8307080514383,25.8561965296216,25.6126928999705,25.0209019274167,25.1842426928383,25.0100197532278,23.5326573798798,20.7508680555556,21.9910792180185,20.660110310211,23.4333653109447,23.7992158595174,20.3632291922833
PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4158492462207,18.2141605485104,20.0795110648598,22.3239179601106,21.2808406226516,20.1408471099217,21.2554709577473,20.3629133247667,20.3870190730652,21.4082606005749,22.3792126878513,22.9576125663705,22.9109243786113,21.8313724582546,21.6405948858377,22.7307125684682,23.9059142708075,24.6028236037755,26.6182998368378,
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3260491708305,17.3520667477521,17.6699973415657,18.3337960765434,18.9861740174984,19.3024763512058,19.3030424699419,21.2857034915844,21.7597095847878,19.4582375831156,,,,,31.7733936135609,31.7458555821875,32.0132664813516,32.6265998214313,33.166769326898,33.4321389654977,33.8535820449328,33.0228555758338,32.3288945145499,31.3869550976386,31.0890833292599,31.1774195181382,31.2555278767273,30.7248836166431,30.6497192744132,32.5616899764402,32.9101112368206,31.6907011813918
QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4596342596689,31.8547040288259,33.0118872213697,29.7539152058694,31.5804966514079,25.6544966859524,19.6686569934721,18.6262531328321,16.7172691674706,15.4057177544564,13.0670406537849,14.2956734180183,14.7176809815397,12.4038435027158,10.1758174187229,15.6331990583899,13.9838998600075,11.0390996673795,12.2483738969089,14.5557407427733,15.4671530356713,20.227279470292,19.543730900119,17.611430038472,16.2809888444084,18.4635892931976,21.9553521446128,16.6489447899301,12.8468174182901
ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3232311458212,15.1504151731022,14.2821601539176,12.3439044111041,13.7660430465801,12.2487057525031,11.6731209989726,12.6917149344512,11.8926601761255,16.7184869681314,16.8590050338122,15.7967278693328,14.8243105242938,16.0448025610991,14.7275942495003,16.2399747055988,15.9232658405555,15.3905496262431,15.8811050644031,16.1045586466913,15.0091341262839,13.4651661528469,13.7767120732141,14.258864232574,14.4251464097104,13.9152888328518,15.2298367646285,15.749154229288,16.6605877889005,17.5406135733346,18.6669610102547,17.880861479091,16.761554731899
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.162642710088,20.1221640488656,20.7854703508227,16.5105470146586,13.8574434508154,20.0391817969798,19.0994678673762,19.0756586824943,19.4937298074419,21.0671099511038,18.732723283908,14.579430997898,15.0910673022865,16.4352485867408,17.9345367249896,17.9160971829737,16.9716779694334,16.8715389431499,17.3881375511313,17.2975342859138,17.830576085536,20.7865966596139,18.7250554156357,17.6255115280966,17.9672380527257,18.675302148229,18.0273313931418,17.7653892166562,18.4659193773134,18.2168086477823,17.7103783204011,18.1013664111203,19.9710007886076,17.3293913300565,17.6662851809754
RWA,10.0840298990192,10.1639314539106,10.5599977241601,10.9374984375,10.7692297278106,14.1129051227023,13.7481657257861,11.2998238694107,8.60627087739329,8.79703060153613,8.73124123516395,9.89653639040101,10.7048466327699,11.3934430898952,12.029287725107,16.6382436048054,16.6962998500561,17.325144622373,15.7927186722998,13.1225956613389,12.4918973515766,20.0261737608136,12.9094827250649,11.7533699308003,10.2104814696406,11.2701342921557,11.9467650061316,13.508641562097,13.4904165151757,12.6872724864062,10.1409627104141,12.0653332569942,14.4720627985246,14.2861165475865,11.2400476667064,10.3133799762933,11.4903992458218,9.58266125351297,10.0434568903709,16.3231736010761,16.0644652371928,16.3365819560833,17.1314361650337,17.0160485762771,16.5488673044834,16.4057578555233,16.0834083106945,14.1622221274054,12.2828959746908,12.7534195220437,13.081992483908,12.0220709023019,12.9509442949445,12.8635899938562,14.2795077757433,13.8478453982879,15.0671034768654,15.00748482565,14.7486868372799,15.8191199674497,16.3852236144533,16.9793856033204,17.0358870066911
SAU,,,,,,,,,16.2109363153771,16.8277202069074,15.8568448436585,13.3394711961397,12.7276370681196,14.157096925243,8.43173154231557,14.5313862770425,16.8524765399435,18.323790180253,24.2666497078133,21.6536150668592,15.8904570895595,19.5492876096509,26.1843166600284,29.7642850972866,30.1378183948317,31.9015597216383,34.6665202196746,35.2223629077691,30.9331770452839,33.5955897574058,29.0162790420911,34.1551729247596,29.7416883656986,26.3022620447181,24.2088386356621,23.4571613934831,24.3664237015202,26.0315747563693,28.1958183894709,25.4098145748896,25.8630837765807,27.3266780656034,25.9509477715238,24.4845191459129,22.8590925351466,21.3402758876178,22.0392477299851,20.6620711070783,17.7042537003372,22.1869949646997,20.2028137637121,19.2348826143638,19.8127747725046,22.2328889357262,25.7118102866152,29.3216374395892,25.01030161925,23.533158801162,23.6005624794771,23.404077852842,27.958194143412,23.8043689532513,20.8296095547189
SDN,9.71443141254462,10.4978863316111,11.2648648648649,12.624867162593,14.3359536615639,15.5617308455736,19.2300251499323,19.4211184563159,20.9517288599795,21.793875330328,21.0173663339259,19.2018072289157,18.0314596345131,16.1455902939804,14.0877765687341,13.0344170537097,12.1406055974783,11.6689644607843,12.0265953979532,14.4343878878463,15.8627315176836,12.9785853341986,9.86050986050986,9.43995812771048,9.64518955374432,12.3618695446532,13.7928301064188,12.7618522601985,6.95770488508191,6.95478868341698,5.77994589970638,8.69030298887836,7.26866170509959,5.59062555990186,4.83509910036929,5.49435585013468,5.55850157123857,5.41655564855455,6.22491811726109,6.47876807200553,9.07785958454353,8.69899050527075,8.49138092505062,10.1490042377169,12.3312236794995,10.4082810989569,10.9249591798273,11.1473982745024,10.1354224794023,11.3756260969615,9.45186901010427,6.25205207638722,6.45206378391761,6.39875149443446,6.08247265963609,6.17444136369761,5.58845645649478,6.42960097705768,6.71404330537475,6.17093549809089,14.44544106941,10.9562837485339,17.852694724072
SEN,5.18570914255023,4.84496823605349,5.01666305194035,5.27467670631651,5.26916958057249,5.43227046222484,5.37036248890981,5.47693535874502,16.86430867046,16.2522493308961,15.5787303228458,16.4468702108475,15.6057248209026,16.5043764229029,15.4644503441586,15.933773446562,16.3688800648868,16.8801217457187,19.2614846353482,19.9852459891554,23.0351210767583,21.4846405439363,18.4660353328923,17.5981370101796,16.742382529003,16.1863210699508,16.3500620758628,16.3066990891119,16.8529521875874,16.4198335764995,17.0879039399212,16.0953898921598,16.0408336336672,14.9213280338116,13.3450872023032,12.3144923137639,12.8031331514298,12.4296583607673,11.8321263753652,12.4661115181788,12.0861305779367,11.403967254473,12.1765581492826,12.0382995461628,12.6790636644135,12.4486735029545,12.869881187405,13.5873050542098,12.788197053837,13.5676551477361,14.1628239594365,14.8307179076936,14.5744556263971,14.5997172827542,14.7346215191571,14.2992772620651,14.0312810079519,13.6339715657972,13.7846307930863,14.0076479696607,14.2802395565824,15.0460310786312,16.2950356647015
SGP,7.52757949383517,8.89477506728756,9.39390345154786,9.85760056959772,10.3244191144235,10.363319479823,10.5172208318436,10.1664951581836,10.3313170195216,11.0700017712003,11.834742231218,12.4778135326628,11.9834262794647,10.8180384008619,10.210888913135,10.4758644299897,10.3796472799499,10.5838612626275,10.7965142277531,9.72792462111895,9.64916349692303,9.38850817079599,10.7209280425647,10.7123338062957,10.6114487280256,13.394089489707,12.6719438921861,11.513188948287,9.8565848746919,9.73307127070471,9.51493992960933,9.24858803098438,8.82616856766706,9.01248020130082,8.17055423373734,8.25118729778176,8.95385970545865,8.75986450017623,9.49364662390425,9.3867797131673,10.5041646441155,11.6099265565097,11.8403288872956,11.4140839970397,10.318670184588,9.89714323321879,9.90693550272105,9.13612734398836,10.1132139112862,9.92997384864082,9.691568385966,9.23684263701949,8.85786688468844,9.74421772737465,9.6310320219758,10.1909083158792,10.257428905466,10.1912288588521,9.97849066387797,10.2425564032634,12.2323645616978,10.7793394807752,10.0168939025008
SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7336523125997,20.8113277570013,35.1165025222196,33.3872684692357,31.3077964062852,30.4256026600166,30.58654913081,31.544939942013,24.5587059474752,25.4855176369372,30.5594308778581,30.5188674456616,29.5651921906547,29.083214767794,25.979918570147,26.832514730951,27.6258123016473,25.1216612506935,,
SLE,,,,,8.12574614114904,7.71328398909233,7.38255033557047,7.79889152810768,7.74874283013919,6.60647434485796,6.82304421028788,9.03611606503824,8.53304596467426,8.88018900108734,8.88538039521018,10.3397528815344,8.91206764954185,8.97716773384009,7.63479438246145,8.144462814259,8.42059714409347,6.9726048599288,8.57588033655344,8.88012366078567,6.93167246748489,7.91294350914348,6.30831643002028,9.37166272186861,6.70456213446254,7.28263226514136,7.79989022828451,9.74331815439111,8.50022527098775,10.0999080909739,10.6999518336753,8.8000705599326,10.8706182487527,9.00694916290089,8.9311888689247,11.465143776952,14.3331038132408,13.2095631115712,14.1167593306611,11.9658196732781,10.4961752533115,10.0285683687762,10.2236656906755,8.77582131559822,9.86454029798234,10.6647412959659,10.399177312643,10.1085397119534,10.2854728788706,8.70578974693539,7.14557237344019,10.1655210201628,11.8327641448065,10.4651656848034,9.24056460873689,8.56636603402451,8.08971349443208,7.32470788094032,11.6796189085346
SLV,,,,,,8.66335505628219,8.7141750580945,9.14976439254251,9.41609794247168,10.4478749761769,10.7227341736398,10.1676053013186,10.6700851454436,10.4747906151201,10.8723317405816,11.1924924531085,12.020890441833,11.2291099104884,12.5973477921713,13.1630311800023,13.9889650132896,15.8291623513812,15.778233696972,15.8294479515124,16.0361979957088,15.4905211036635,14.1810965517812,13.745705014328,12.7316725061338,12.1941341726699,9.88078042398401,10.1763833980054,9.82984086436313,9.26497093859631,9.26564813011044,9.77007249908487,10.9275816752271,10.883207860637,11.8270781858379,12.5114219469937,13.0857417139691,13.8066587499504,14.0156943156484,13.8076841187215,13.7705773417978,13.9948292284665,14.3343485486463,14.3442032712684,14.7107143035844,16.1016997299112,15.7115815766764,15.7558896813119,15.7574411476586,16.3058820533528,15.9541672881589,16.497441787438,16.3164393340948,16.1331092000982,16.1096582163919,16.0320209633966,19.6905906439129,19.4125272823827,18.021731850316
SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9905353840392,19.6966298531836,19.867108852433,19.4112752303317,19.5202935432574,21.619809291578,18.4723388980793,
SOM,8.40185404366279,8.64863794997285,7.80024233098397,8.37488766112959,8.72216146440429,8.29456043737488,9.3124456048738,9.30304450507259,9.82421875,10.1049148873511,10.3179520590076,9.70216058320692,20.4789890959636,19.5296652716033,24.5974048971373,20.3137443008162,16.942808964844,14.1002897561928,18.8241089032571,39.7866140941934,15.6170843657625,22.0589560197358,13.2829392761362,19.8305672452265,16.9763504965058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6504484964585,4.88102055502333,4.68746138348642,5.28653842638448,5.88746613454304,5.97703659676138,5.61196008150711,6.46487440073539,6.87560607311213,7.28183455989745
SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.37418648909,18.2520546214794,21.2142910311837,19.8914228009044,18.9234098581651,19.3421885756782,21.5064821912703,24.0469316197897,24.1865483958673,22.6335104327748,19.5122005365667,20.3894381134531,20.7358087224645,20.1252511350826,19.5138780699612,19.1387460452074,18.9415172180259,18.9742943276531,17.8982496409662,18.0534585764353,16.4115098969173,15.9976656466348,16.1405002438304,16.5396316552388,16.620230805666,17.4809198248407,16.8402804240238,16.1846676915723
SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2009671352107,19.494251849573,19.4883407530699,19.3265157577627,20.0479671881701,19.1189048580514,17.7445832630633,18.030846378127,17.8584982973204,17.6513322843101,16.3348845047794,15.8631056750361,16.0801301973941,15.6384390148676,14.3888704285726,17.9789303811572,16.9726359447599,15.4736584966028,15.9669119036758,17.1033596117615,17.4634194786382,19.6449349241775,19.4041102177421,18.5768132491463,17.9595490941376,19.0042386700589,21.7804836450314,18.9861329679399,16.2019260974324
STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6699972245351,10.1228135467064,10.8991544648381,13.1791690167325,13.3244392562328,,,,,,,,,,,,
SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2589223311096,24.6758189672496,30.3238772183787,28.1136297607277,24.0266345966974,23.786455407687,25.3005579758301,22.9904051384131,23.1859311722573,21.075814036509,20.742683750993,20.8948630150539,20.3789978435286,20.7112005068142,18.8306624735072,18.4824765303671,18.7691759035546,17.1425053565872,17.5331788494313,19.9933415002069,19.1958077129035,18.3161148508301,17.8222191705206,18.0758935968477,18.3580202791913,18.5493711108777,18.8802507917381,18.89705355306,18.6489193348343,19.5838505697792,20.9481795404174,21.126795347669,20.626925118754
SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8229794873689,17.7196632827829,17.6493154245092,17.6386068366849,17.7992852326796,18.4606878372717,18.8276863367944,18.6552372612997,18.7735597970787,18.8253164186766,18.9082215735669,18.6533028034237,17.4540512916663,18.1602880453248,20.1577402155575,20.4195374045183,20.5629364695652,20.355398541682,19.6408394030965,18.8880104347386,18.8231425503353,19.0355604006477,18.4526805826715,18.2469006361666,18.3077040783592,20.6097036360269,20.7483080510473,19.4769642108484
SWE,15.0750664869698,15.04311451157,15.8997272870952,16.4032987254836,16.3115298963912,16.8408039487518,17.9196603077568,18.518874243197,19.4972177738423,19.6934538836247,20.2370819552898,21.2101140309695,21.4332372488295,21.3963881518326,21.8931163757032,22.4522196496348,23.4619960370788,25.9277316440598,26.3397620293646,26.6827175995025,27.2098361501988,27.5174942477528,27.3623947584434,26.7438374586723,25.840204570609,25.5326430161057,25.2306657739887,24.4997828943301,23.8478686868836,24.1166845396254,25.1621820401025,25.9866231253841,27.0522731711055,27.3765144033096,26.3906139745805,25.48163834919,25.8357808134596,25.3117201501122,25.3735766325035,25.3955188223064,24.5318918954833,24.7371622590446,25.4515967142048,25.7127015543631,25.0213236265783,24.8966508988992,24.6292687114709,24.1465624263992,24.6375342039409,25.9990296803482,25.0323694915548,24.9371966292059,25.7501697796951,26.1965782564076,26.0843332757286,25.7181954103655,26.3653867889036,26.0224116526064,26.0593881166604,25.7532300951814,26.438701067651,25.6506720606982,24.9322259814063
SWZ,23.5482879596406,25.3799673965034,26.8246066994455,22.760249224729,18.9595106722655,17.5298804780877,16.7577413479053,22.0973782771536,15.0877192982456,13.8114209827357,13.6079900124844,13.3196721311475,15.6914893617021,13.1168831168831,14.6993318485523,17.2607879924953,18.2700421940928,20.499243570348,23.7002025658339,21.5912366676276,27.0330956385776,26.7119185466161,24.1562446462224,21.5766930661064,20.6158327621659,20.7679127725857,20.0645522751632,19.4250819809972,17.5454458780906,17.4342095724801,14.2957630763151,14.8694348039185,13.3755320772196,17.6101382806232,17.3425526396079,15.4323511931885,17.2085854558719,20.7216860636245,20.6582086812884,19.713856695711,14.6104587683494,14.579081459567,13.374864962094,15.3566414734766,17.7069240093909,16.9572984450513,17.112607895873,18.0663399914899,20.5134403862489,21.8247478299664,21.4874201748542,19.7784646375255,18.3069545966002,18.5587530727756,19.2756719143918,21.9579216863138,24.5042818850903,25.1545071167202,23.1015541741024,21.7997734098516,22.8032243928283,18.366783391934,17.6235954179375
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,,,,,,,,,,,,,,,,,22.2924274128475,23.742903487429,25.1344989912576,26.2315423749845,28.161046954126,31.133207398873,34.4631794181054,32.6511331994217,30.3523173427048,34.2442859949083,38.2600513298271,33.7813312008623,31.503565789092,32.5374725542276,26.9685223180001,27.7837397763486,29.6330907452517,28.8047908980775,28.7602847323953,27.1976448791528,29.0768116137616,29.16379585034,30.6876366687689,26.565004392701,41.3843672873388,40.9682850891292,46.2621917098316,43.5615561330541,38.3064656022623,34.0095353926169,38.6985304016463,35.240612036579,28.1173390653355,29.5924788387178,27.8017139473047,28.3667533072073,27.3997041743852,26.4691001622139,23.2794923198455,23.1828646682293,23.2784785698627,22.943262433088,22.1471616185095,21.8204386082642,26.5827480141271,27.4967352628614,26.670607766284
SYR,15.1208119581768,13.838985903273,13.0672853832836,12.5303434533167,12.9738403849026,14.0944934605389,14.6225425902415,15.1223861750186,17.8451769538638,16.2611098277398,17.5294117647059,17.8709596905029,17.7503250975293,21.5495385863503,17.7658567371411,21.0855949895616,20.0606673407482,19.594269425832,19.9759177498533,21.6144096064043,23.1519407060659,20.7610562962738,21.9558643949526,22.040905431772,22.6686310424464,23.8810453589667,21.4543744308687,17.9662052117264,13.1843028912049,16.0049212033012,14.3488566232372,15.2719826424105,14.4197185372548,13.5923432949451,13.4398074692601,13.4347388239415,11.7703084719414,11.399883847102,11.1988958104559,10.6040591288891,12.4078207164753,12.4971252802852,12.275717423875,13.4124895383662,15.6216280642928,13.7165286589956,11.2915053486901,12.286981935217,11.2284421133469,11.973436003023,13.3239984096056,12.7846233306279,14.5638350697326,19.1143964451591,19.6239364158327,16.7235303672229,16.7288942442319,16.4912083998601,15.9632633383117,15.3699342294974,11.5351852870741,10.9245992326349,
TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,12.6253614649825,12.6685450915676,13.1793637618891,13.4132665465163,13.5831153689458,13.7601808085272,14.6389891528856,15.7300309194126,16.3811648232059,17.7462617246958,18.7103531622835,19.2570864289608,19.5112078474773,21.6966262315346,19.3935493918495,17.794231684057,16.6608090233687,16.8973706647725,17.8586628937427,,,,5.4708754567705,6.05033852332866,10.0164711726446,11.7458857327408,13.9063450213389,15.825724298962,12.7068392748719,15.0455519137446,10.0460309586386,8.9134320968893,9.19817556258545,10.0472808872524,8.07569996025979,7.26865987143635,7.89557643480366,6.52730518893146,5.62853278406866,6.92631260614753,7.71826323002747,7.4899498087107,7.70536802214167,7.58790625691191,4.90858965673958,4.15740418374382,4.57324300479471,5.99965387678657,6.26676943057335,7.5931202397766,6.73529152085569,6.48380685812315,6.87614524554377,7.92415727038867,6.22582937741416,5.1450878004325,4.21168691176471,4.32522476033042,3.60339327694371,3.58751257827853,4.73537683019999,4.68311993167555,3.95272097878857
TGO,11.763990651855,10.331452852268,9.88503204626969,12.0279273600116,12.1614221730525,11.4060598140884,10.9862477148428,10.2345590289151,10.2385179029245,9.45636759751424,15.7679651597585,18.9584353454127,20.3332196958627,18.326284286609,14.0822090311851,21.7080883657041,22.4372973978013,17.8010463545407,18.8172046710602,25.4691615106962,22.3656817438971,19.0822180978397,19.1111155157202,17.2378340891261,15.7425113380218,13.0510943646055,17.5557974622315,18.0340963479197,13.4652348837926,13.7603573537532,14.2005379704112,17.5213549782378,12.3726399487301,16.088802762653,13.1545399613321,12.1222255990239,12.0188844423462,10.2984165120596,10.8600754258815,9.72794759960791,12.4865863246105,13.4382823048739,10.5757885197038,10.8579848863214,11.0350903690278,13.0016601118435,14.9983557558314,11.1647019273246,11.826952363324,12.3204542046488,13.0954636712604,12.0919635411184,11.6087018500549,12.410587297798,12.077816840506,13.0282064740467,15.480759395721,13.9788039637618,13.2027764907528,13.2456024093298,13.6268683907906,13.1386544350869,13.3667621256069
